 731592.89   -3763719.13   -5088106.83   AAAA224
 740037.25   -3807161.58   -5054454.13   AAAA225
 748425.25   -3850314.10   -5020416.51   AAAA226
 756756.25   -3893173.41   -4985996.57   AAAA227
 765029.63   -3935736.24   -4951196.92   AAAA228
 773244.74   -3977999.34   -4916020.22   AAAA229
 781400.97   -4019959.51   -4880469.15   AAAA230
 789497.69   -4061613.53   -4844546.41   AAAA231
 797534.29   -4102958.26   -4808254.74   AAAA232
 805510.16   -4143990.52   -4771596.90   AAAA233
 813424.68   -4184707.20   -4734575.68   AAAA234
 821277.26   -4225105.21   -4697193.91   AAAA235
 829067.29   -4265181.45   -4659454.43   AAAA236
 836794.19   -4304932.89   -4621360.12   AAAA237
 844457.36   -4344356.48   -4582913.87   AAAA238
 852056.22   -4383449.24   -4544118.61   AAAA239
 859590.19   -4422208.18   -4504977.30   AAAA240
 867058.71   -4460630.35   -4465492.92   AAAA241
 874461.19   -4498712.83   -4425668.48   AAAA242
 881797.08   -4536452.72   -4385507.00   AAAA243
 889065.82   -4573847.13   -4345011.55   AAAA244
 896266.85   -4610893.23   -4304185.21   AAAA245
 903399.63   -4647588.19   -4263031.09   AAAA246
 910463.61   -4683929.22   -4221552.33   AAAA247
 917458.26   -4719913.55   -4179752.07   AAAA248
 924383.03   -4755538.44   -4137633.52   AAAA249
 931237.41   -4790801.18   -4095199.86   AAAA250
 938020.88   -4825699.08   -4052454.34   AAAA251
 944732.91   -4860229.49   -4009400.21   AAAA252
 951373.00   -4894389.77   -3966040.75   AAAA253
 957940.63   -4928177.32   -3922379.26   AAAA254
 964435.31   -4961589.57   -3878419.06   AAAA255
 970856.55   -4994623.98   -3834163.51   AAAA256
 977203.86   -5027278.03   -3789615.97   AAAA257
 983476.74   -5059549.23   -3744779.84   AAAA258
 989674.73   -5091435.13   -3699658.53   AAAA259
 995797.36   -5122933.29   -3654255.48   AAAA260
1001844.15   -5154041.33   -3608574.14   AAAA261
1007814.64   -5184756.86   -3562617.99   AAAA262
1013708.39   -5215077.56   -3516390.53   AAAA263
1019524.94   -5245001.10   -3469895.29   AAAA264
1025263.84   -5274525.22   -3423135.80   AAAA265
1030924.67   -5303647.67   -3376115.63   AAAA266
1036506.99   -5332366.22   -3328838.36   AAAA267
1042010.38   -5360678.69   -3281307.58   AAAA268
1047434.41   -5388582.92   -3233526.91   AAAA269
1052778.68   -5416076.79   -3185500.00   AAAA270
1058042.77   -5443158.21   -3137230.50   AAAA271
1063226.30   -5469825.11   -3088722.09   AAAA272
1068328.85   -5496075.46   -3039978.46   AAAA273
1073350.04   -5521907.26   -2991003.33   AAAA274
1078289.49   -5547318.55   -2941800.41   AAAA275
1083146.83   -5572307.39   -2892373.47   AAAA276
1087921.69   -5596871.87   -2842726.27   AAAA277
1092613.69   -5621010.14   -2792862.58   AAAA278
1097222.48   -5644720.34   -2742786.20   AAAA279
1101747.72   -5668000.67   -2692500.95   AAAA280
1106189.06   -5690849.37   -2642010.65   AAAA281
1110546.15   -5713264.68   -2591319.15   AAAA282
1114818.68   -5735244.90   -2540430.32   AAAA283
1119006.30   -5756788.37   -2489348.02   AAAA284
1123108.71   -5777893.43   -2438076.15   AAAA285
1127125.59   -5798558.49   -2386618.61   AAAA286
1131056.64   -5818781.96   -2334979.32   AAAA287
1134901.55   -5838562.31   -2283162.21   AAAA288
1138660.03   -5857898.03   -2231171.23   AAAA289
1142331.80   -5876787.65   -2179010.33   AAAA290
1145916.58   -5895229.72   -2126683.50   AAAA291
1149414.09   -5913222.86   -2074194.71   AAAA292
1152824.07   -5930765.68   -2021547.97   AAAA293
1156146.25   -5947856.84   -1968747.27   AAAA294
1159380.39   -5964495.06   -1915796.65   AAAA295
1162526.24   -5980679.05   -1862700.13   AAAA296
1165583.56   -5996407.60   -1809461.76   AAAA297
1168552.12   -6011679.49   -1756085.59   AAAA298
1171431.68   -6026493.58   -1702575.69   AAAA299
1174222.04   -6040848.72   -1648936.14   AAAA300
1176922.98   -6054743.82   -1595171.01   AAAA301
1179534.28   -6068177.84   -1541284.40   AAAA302
1182055.77   -6081149.74   -1487280.41   AAAA303
1184487.23   -6093658.53   -1433163.17   AAAA304
1186828.49   -6105703.28   -1378936.78   AAAA305
1189079.37   -6117283.04   -1324605.38   AAAA306
1191239.69   -6128396.96   -1270173.11   AAAA307
1193309.30   -6139044.17   -1215644.11   AAAA308
1195288.04   -6149223.87   -1161022.53   AAAA309
1197175.74   -6158935.28   -1106312.54   AAAA310
1198972.28   -6168177.67   -1051518.30   AAAA311
1200677.51   -6176950.32   -996643.98   AAAA312
1202291.31   -6185252.58   -941693.76   AAAA313
1203813.54   -6193083.81   -886671.83   AAAA314
1205244.11   -6200443.40   -831582.37   AAAA315
1206582.88   -6207330.81   -776429.59   AAAA316
1207829.77   -6213745.51   -721217.67   AAAA317
1208984.68   -6219687.01   -665950.84   AAAA318
1210047.53   -6225154.86   -610633.29   AAAA319
1211018.22   -6230148.63   -555269.24   AAAA320
1211896.68   -6234667.95   -499862.90   AAAA321
1212682.86   -6238712.49   -444418.49   AAAA322
1213376.69   -6242281.91   -388940.25   AAAA323
1213978.11   -6245375.97   -333432.38   AAAA324
1214487.09   -6247994.41   -277899.12   AAAA325
1214903.57   -6250137.05   -222344.69   AAAA326
1215227.54   -6251803.71   -166773.34   AAAA327
1215458.96   -6252994.28   -111189.28   AAAA328
1215597.82   -6253708.65    -55596.76   AAAA329
 728541.37   -3580895.22   -5218817.67   AAAA330
 737593.28   -3625386.79   -5186729.97   AAAA331
 746589.02   -3669602.28   -5154247.27   AAAA332
 755527.91   -3713538.31   -5121372.06   AAAA333
 764409.26   -3757191.55   -5088106.83   AAAA334
 773232.40   -3800558.66   -5054454.13   AAAA335
 781996.65   -3843636.34   -5020416.51   AAAA336
 790701.35   -3886421.31   -4985996.57   AAAA337
 799345.84   -3928910.32   -4951196.92   AAAA338
 807929.45   -3971100.12   -4916020.22   AAAA339
 816451.54   -4012987.51   -4880469.15   AAAA340
 824911.45   -4054569.30   -4844546.41   AAAA341
 833308.54   -4095842.32   -4808254.74   AAAA342
 841642.17   -4136803.42   -4771596.90   AAAA343
 849911.70   -4177449.48   -4734575.68   AAAA344
 858116.52   -4217777.42   -4697193.91   AAAA345
 866255.98   -4257784.16   -4659454.43   AAAA346
 874329.47   -4297466.65   -4621360.12   AAAA347
 882336.38   -4336821.88   -4582913.87   AAAA348
 890276.10   -4375846.83   -4544118.61   AAAA349
 898148.02   -4414538.55   -4504977.30   AAAA350
 905951.54   -4452894.09   -4465492.92   AAAA351
 913686.07   -4490910.52   -4425668.48   AAAA352
 921351.02   -4528584.95   -4385507.00   AAAA353
 928945.81   -4565914.51   -4345011.55   AAAA354
 936469.85   -4602896.36   -4304185.21   AAAA355
 943922.57   -4639527.68   -4263031.09   AAAA356
 951303.42   -4675805.68   -4221552.33   AAAA357
 958611.81   -4711727.60   -4179752.07   AAAA358
 965847.21   -4747290.71   -4137633.52   AAAA359
 973009.05   -4782492.29   -4095199.86   AAAA360
 980096.80   -4817329.66   -4052454.34   AAAA361
 987109.90   -4851800.18   -4009400.21   AAAA362
 994047.84   -4885901.21   -3966040.75   AAAA363
1000910.07   -4919630.17   -3922379.26   AAAA364
1007696.08   -4952984.47   -3878419.06   AAAA365
1014405.35   -4985961.59   -3834163.51   AAAA366
1021037.37   -5018559.00   -3789615.97   AAAA367
1027591.63   -5050774.23   -3744779.84   AAAA368
1034067.64   -5082604.83   -3699658.53   AAAA369
1040464.90   -5114048.37   -3654255.48   AAAA370
1046782.92   -5145102.45   -3608574.14   AAAA371
1053021.23   -5175764.71   -3562617.99   AAAA372
1059179.35   -5206032.82   -3516390.53   AAAA373
1065256.80   -5235904.47   -3469895.29   AAAA374
1071253.14   -5265377.38   -3423135.80   AAAA375
1077167.89   -5294449.32   -3376115.63   AAAA376
1083000.61   -5323118.06   -3328838.36   AAAA377
1088750.86   -5351381.43   -3281307.58   AAAA378
1094418.19   -5379237.26   -3233526.91   AAAA379
1100002.18   -5406683.45   -3185500.00   AAAA380
1105502.40   -5433717.90   -3137230.50   AAAA381
1110918.43   -5460338.55   -3088722.09   AAAA382
1116249.87   -5486543.37   -3039978.46   AAAA383
1121496.29   -5512330.38   -2991003.33   AAAA384
1126657.31   -5537697.59   -2941800.41   AAAA385
1131732.53   -5562643.09   -2892373.47   AAAA386
1136721.56   -5587164.98   -2842726.27   AAAA387
1141624.03   -5611261.37   -2792862.58   AAAA388
1146439.56   -5634930.45   -2742786.20   AAAA389
1151167.78   -5658170.41   -2692500.95   AAAA390
1155808.34   -5680979.48   -2642010.65   AAAA391
1160360.88   -5703355.91   -2591319.15   AAAA392
1164825.05   -5725298.02   -2540430.32   AAAA393
1169200.51   -5746804.12   -2489348.02   AAAA394
1173486.94   -5767872.58   -2438076.15   AAAA395
1177684.00   -5788501.79   -2386618.61   AAAA396
1181791.38   -5808690.19   -2334979.32   AAAA397
1185808.75   -5828436.23   -2283162.21   AAAA398
1189735.83   -5847738.42   -2231171.23   AAAA399
1193572.30   -5866595.28   -2179010.33   AAAA400
1197317.87   -5885005.37   -2126683.50   AAAA401
1200972.27   -5902967.30   -2074194.71   AAAA402
1204535.21   -5920479.69   -2021547.97   AAAA403
1208006.41   -5937541.22   -1968747.27   AAAA404
1211385.63   -5954150.57   -1915796.65   AAAA405
1214672.59   -5970306.50   -1862700.13   AAAA406
1217867.04   -5986007.77   -1809461.76   AAAA407
1220968.76   -6001253.18   -1756085.59   AAAA408
1223977.49   -6016041.56   -1702575.69   AAAA409
1226893.01   -6030371.81   -1648936.14   AAAA410
1229715.10   -6044242.82   -1595171.01   AAAA411
1232443.54   -6057653.53   -1541284.40   AAAA412
1235078.13   -6070602.94   -1487280.41   AAAA413
1237618.66   -6083090.04   -1433163.17   AAAA414
1240064.94   -6095113.89   -1378936.78   AAAA415
1242416.78   -6106673.57   -1324605.38   AAAA416
1244674.01   -6117768.21   -1270173.11   AAAA417
1246836.45   -6128396.96   -1215644.11   AAAA418
1248903.94   -6138559.00   -1161022.53   AAAA419
1250876.33   -6148253.57   -1106312.54   AAAA420
1252753.45   -6157479.93   -1051518.30   AAAA421
1254535.17   -6166237.37   -996643.98   AAAA422
1256221.36   -6174525.23   -941693.76   AAAA423
1257811.87   -6182342.87   -886671.83   AAAA424
1259306.60   -6189689.70   -831582.37   AAAA425
1260705.43   -6196565.17   -776429.59   AAAA426
1262008.25   -6202968.74   -721217.67   AAAA427
1263214.97   -6208899.94   -665950.84   AAAA428
1264325.49   -6214358.30   -610633.29   AAAA429
1265339.72   -6219343.41   -555269.24   AAAA430
1266257.59   -6223854.90   -499862.90   AAAA431
1267079.03   -6227892.41   -444418.49   AAAA432
1267803.98   -6231455.65   -388940.25   AAAA433
1268432.38   -6234544.34   -333432.38   AAAA434
1268964.19   -6237158.25   -277899.12   AAAA435
1269399.36   -6239297.17   -222344.69   AAAA436
1269737.85   -6240960.94   -166773.34   AAAA437
1269979.66   -6242149.44   -111189.28   AAAA438
1270124.75   -6242862.58    -55596.76   AAAA439
 759762.43   -3574401.23   -5218817.67   AAAA440
 769202.26   -3618812.12   -5186729.97   AAAA441
 778583.51   -3662947.42   -5154247.27   AAAA442
 787905.46   -3706803.77   -5121372.06   AAAA443
 797167.42   -3750377.84   -5088106.83   AAAA444
 806368.67   -3793666.30   -5054454.13   AAAA445
 815508.50   -3836665.86   -5020416.51   AAAA446
 824586.24   -3879373.24   -4985996.57   AAAA447
 833601.18   -3921785.20   -4951196.92   AAAA448
 842552.63   -3963898.49   -4916020.22   AAAA449
 851439.93   -4005709.92   -4880469.15   AAAA450
 860262.38   -4047216.30   -4844546.41   AAAA451
 869019.32   -4088414.46   -4808254.74   AAAA452
 877710.08   -4129301.28   -4771596.90   AAAA453
 886334.00   -4169873.64   -4734575.68   AAAA454
 894890.43   -4210128.44   -4697193.91   AAAA455
 903378.70   -4250062.62   -4659454.43   AAAA456
 911798.18   -4289673.15   -4621360.12   AAAA457
 920148.22   -4328957.00   -4582913.87   AAAA458
 928428.18   -4367911.19   -4544118.61   AAAA459
 936637.45   -4406532.74   -4504977.30   AAAA460
 944775.38   -4444818.72   -4465492.92   AAAA461
 952841.37   -4482766.20   -4425668.48   AAAA462
 960834.80   -4520372.31   -4385507.00   AAAA463
 968755.05   -4557634.17   -4345011.55   AAAA464
 976601.53   -4594548.96   -4304185.21   AAAA465
 984373.64   -4631113.84   -4263031.09   AAAA466
 992070.78   -4667326.06   -4221552.33   AAAA467
 999692.37   -4703182.83   -4179752.07   AAAA468
1007237.83   -4738681.44   -4137633.52   AAAA469
1014706.59   -4773819.19   -4095199.86   AAAA470
1022098.08   -4808593.38   -4052454.34   AAAA471
1029411.72   -4843001.39   -4009400.21   AAAA472
1036646.98   -4877040.58   -3966040.75   AAAA473
1043803.29   -4910708.37   -3922379.26   AAAA474
1050880.10   -4944002.18   -3878419.06   AAAA475
1057876.90   -4976919.49   -3834163.51   AAAA476
1064793.12   -5009457.79   -3789615.97   AAAA477
1071628.27   -5041614.60   -3744779.84   AAAA478
1078381.80   -5073387.47   -3699658.53   AAAA479
1085053.21   -5104773.99   -3654255.48   AAAA480
1091641.99   -5135771.75   -3608574.14   AAAA481
1098147.63   -5166378.41   -3562617.99   AAAA482
1104569.65   -5196591.62   -3516390.53   AAAA483
1110907.55   -5226409.10   -3469895.29   AAAA484
1117160.85   -5255828.56   -3423135.80   AAAA485
1123329.07   -5284847.78   -3376115.63   AAAA486
1129411.75   -5313464.53   -3328838.36   AAAA487
1135408.42   -5341676.64   -3281307.58   AAAA488
1141318.62   -5369481.96   -3233526.91   AAAA489
1147141.91   -5396878.37   -3185500.00   AAAA490
1152877.84   -5423863.80   -3137230.50   AAAA491
1158525.97   -5450436.17   -3088722.09   AAAA492
1164085.88   -5476593.47   -3039978.46   AAAA493
1169557.13   -5502333.71   -2991003.33   AAAA494
1174939.32   -5527654.92   -2941800.41   AAAA495
1180232.04   -5552555.18   -2892373.47   AAAA496
1185434.87   -5577032.59   -2842726.27   AAAA497
1190547.43   -5601085.29   -2792862.58   AAAA498
1195569.33   -5624711.45   -2742786.20   AAAA499
1200500.17   -5647909.26   -2692500.95   AAAA500
1205339.60   -5670676.96   -2642010.65   AAAA501
1210087.23   -5693012.82   -2591319.15   AAAA502
1214742.71   -5714915.13   -2540430.32   AAAA503
1219305.68   -5736382.23   -2489348.02   AAAA504
1223775.80   -5757412.48   -2438076.15   AAAA505
1228152.72   -5778004.28   -2386618.61   AAAA506
1232436.12   -5798156.07   -2334979.32   AAAA507
1236625.66   -5817866.30   -2283162.21   AAAA508
1240721.02   -5837133.48   -2231171.23   AAAA509
1244721.90   -5855956.14   -2179010.33   AAAA510
1248627.99   -5874332.85   -2126683.50   AAAA511
1252438.99   -5892262.20   -2074194.71   AAAA512
1256154.62   -5909742.84   -2021547.97   AAAA513
1259774.58   -5926773.42   -1968747.27   AAAA514
1263298.61   -5943352.66   -1915796.65   AAAA515
1266726.43   -5959479.29   -1862700.13   AAAA516
1270057.78   -5975152.08   -1809461.76   AAAA517
1273292.42   -5990369.84   -1756085.59   AAAA518
1276430.08   -6005131.41   -1702575.69   AAAA519
1279470.55   -6019435.67   -1648936.14   AAAA520
